Wavelength(A),Level(A)
1564.6787995824634,4.256041082242322e-06
1564.7298411352147,3.7897904017778773e-06
1564.7808860181378,3.7407324001250465e-06
1564.83193423156,7.133167977556385e-06
1564.8829857758058,7.037335041195886e-06
1564.9340406512022,4.0446174910341573e-05
1564.9850988580752,4.0083413222305076e-05
1565.0361603967503,0.00036386633980117175
1565.0872252675542,0.00035633324223393486
1565.1382934708129,0.00041392432690880165
1565.1893650068523,0.00041134510750738085
1565.2404398759993,0.00040098543995162924
1565.2915180785799,0.00039573809507334625
1565.3425996149201,0.0003895717798699664
1565.393684485347,0.0003845457939940419
1565.4447726901865,0.0003793065778262942
1565.495864229765,0.00037338550473661335
1565.5469591044093,0.00036719323727214007
1565.5980573144461,0.00036154096197938464
1565.6491588602016,0.0003330132379145019
1565.7002637420028,0.00032900670954910454
1565.7513719601761,0.00015279327340584421
1565.8024835150486,0.00015119471801561965
1565.8535984069467,2.4081655746463465e-05
1565.9047166361975,2.3799164225185145e-05
1565.9558382031275,4.172194964800877e-06
1566.006963108064,4.129057424135043e-06
1566.0580913513336,2.2932359980658325e-06
1566.1092229332637,2.255651452472858e-06
1566.1603578541808,2.317726041843149e-06
1566.2114961144127,2.288486181362513e-06
1566.2626377142858,1.8555601260569181e-06
1566.3137826541274,1.8307582404152488e-06
1566.364930934265,2.9266860395921287e-06
1566.4160825550257,2.8850465342893112e-06
1566.467237516737,1.7183401351739422e-06
1566.5183958197258,1.6951717431410627e-06
1566.5695574643196,1.6175393006793675e-06
1566.620722450846,1.6065264109507702e-06
1566.6718907796323,5.810962759840022e-11
1566.7230624510062,5.733701446846463e-11
1566.7742374652946,1e-12
1566.8254158228262,9.873902925624159e-13
1566.8765975239278,3.1091158225787075e-08
1566.9277825689271,3.069668997890666e-08
1566.9789709581523,1.7112973125256668e-11
1567.0301626919309,1.6863589499489214e-11
1567.0813577705903,3.415471969414996e-08
1567.132556194459,3.3823791177331504e-08
1567.1837579638645,5.184377780963472e-07
1567.2349630791348,5.092725415218135e-07
